Platform,Lat,Lon,Elevation (m),Year,Month,Day,Hour (UTC),Minute,DST,Sounding Base,Sounting Top,Sounding Levels,CAPE,700-500mb Lapse Rate,850-500mb Lapse Rate,LI,KI,Thompson Index,Total Totals,T 1000mb,T 850mb,T 700mb,T 500mb,Convective Temperature,1000-700mb RH,PWAT,700-500mb Average RH,Surface-700mb Average RH,Surface-700mb Average Wind Speed,1000-700mb Average U-Wind Component,1000-700mb Average V-Wind Component,850mb Average U-Wind Component,850mb Average V-Wind Component,700mb Average U-Wind Component,700mb Average V-Wind Component,500mb Average U-Wind Component,500mb Average V-Wind Component,250mb Average U-Wind Component,250mb Average V-Wind Component,0-6km Shear,0-3km Storm Relative Helicity,Wet Bulb Zero Level,Equilibrium Level,Lowest Freezing Level,-10C Level,Cloud Depth Ratio,Energy Helicity Index,Bulk Richardson Number,date,Precip?,Lightning?
KXMR,28.4666666,-80.55,5,2020,3,2,12,0,FALSE,16.4,321522.3,141,0,-0.001964577,-0.00163208,14.32915705,-9,-23.32915705,42.1,18,6.4,0.8,-16.1,3.779251655,39.21681684,17.68707915,43.65363435,40.76231726,15.97056815,-8.541659871,12.92107883,-13.57,6.33,17.9,6.52,48.24,-8.51,106.31,-38.69,0.001686405,-3.707319502,5908.052994,,10776.84617,15955.93597,,0,0,3/2/20,,
KXMR,28.4666666,-80.55,5,2020,3,3,12,0,FALSE,16.4,272309.7,112,0,-0.001981601,-0.001634642,7.677147033,16.9,9.222852967,36.8,19.8,11,5.4,-11.9,11.97909835,58.51674052,30.16080419,58.63897652,59.64375017,19.62633216,6.816821679,17.08539311,-7.01,7.01,27.88,-2.44,52.68,-24.56,91.61,-42.72,0.001005838,-42.86563663,11093.00492,,12916.66708,18176.94721,,0,0,3/3/20,,
KXMR,28.4666666,-80.55,5,2020,3,4,12,0,FALSE,16.4,314960.6,132,0,-0.002332363,-0.001900584,5.811042317,16.3,10.48895768,42.8,20.2,15.4,9,-11.5,11.29017114,41.80557659,27.17280954,48.55611626,43.92238933,13.57715572,8.209535997,9.823054822,3.06,8.4,30.98,8.3,43.45,-7.66,67,-11.81,0.001329441,32.13052554,11300.08574,,14109.77596,18497.28725,,0,0,3/4/20,,
KXMR,28.4666666,-80.55,5,2020,3,5,12,0,FALSE,16.4,318241.5,118,164.9572477,-0.001862667,-0.001583834,0.145443874,13.2,13.05455613,40.3,21,15.4,9.4,-7.1,21.09039556,51.84415219,29.87097637,19.18720392,53.66475134,21.67903949,12.73072017,16.97344924,16.5,9.52,38.05,17.74,58.12,0,68.74,-6.01,0.003145955,57.80484371,10866.09329,35216.56366,14260.09091,21044.94818,0.403898837,0.0595958,101925.0175,3/5/20,,
KXMR,28.4666666,-80.55,5,2020,3,6,12,0,FALSE,16.4,223097.1,116,13.77544974,-0.001649104,-0.001751235,2.119192776,26.3,24.18080722,45.8,19.2,15.2,5,-9.5,17.23189639,76.17188437,37.14167143,53.37849563,76.35348654,27.46834769,26.47063603,-5.8198668,45.89,4.02,44.93,3.93,68.74,6.01,94.63,25.36,0.00583653,-100.9334434,10698.50591,2886.54729,14376.64088,19367.39504,7.733899146,-0.008690022,4587.889244,3/6/20,,
KXMR,28.4666666,-80.55,5,2020,3,7,12,0,FALSE,16.4,295275.6,117,0,-0.001932483,-0.001750979,16.14381725,-44.56,-60.70381725,9.14,11.6,9.6,2,-14.7,-5.004049347,23.3420125,6.853531186,4.647274826,24.88709306,28.45093239,3.207536677,-28.22852439,11.42,-24.49,17.99,-21.44,38.05,-17.74,100.5,-17.72,0.002010008,-46.37441804,3577.887142,,11611.67613,16788.06485,,0,0,3/7/20,,
KXMR,28.4666666,-80.55,5,2020,3,8,10,0,TRUE,16.4,318241.5,121,57.89599466,-0.00177452,-0.00128482,7.981518798,-18.4,-26.3815188,32.9,15.6,3.4,1,-14.3,8.496544106,47.68541377,13.93520367,2.430219701,48.54298397,20.91344631,-19.03081964,-9.60732204,-19.34,-5.18,-6.74,-14.45,14.46,-3.87,67,-11.81,0.002495413,6.068643445,6273.204219,6925.130757,6492.78236,16690.26164,0.873185392,0.002195938,45099.1137,3/8/20,,
KXMR,28.4666666,-80.55,5,2020,3,9,10,0,TRUE,16.4,321522.3,127,20.55012621,-0.002290942,-0.001704211,3.034661473,-19.76,-22.79466147,43.8,18.2,6,2.2,-17.5,9.991528069,45.64894967,15.02090225,8.117720479,45.95283271,21.36231586,-20.76201495,6.979366293,-30.04,8.05,-8.12,5.69,3.46,4.94,14.41,-81.74,0.004181818,-29.59261362,7032.060126,7176.613704,11442.14347,16084.81023,2.301450789,-0.003800825,9552.372301,3/9/20,,
KXMR,28.4666666,-80.55,5,2020,3,10,10,0,TRUE,16.4,324803.2,129,27.50374721,-0.001947493,-0.001632986,1.988158455,-21.71,-23.69815845,40.4,20,9.2,3.4,-13.5,14.79383099,54.11323242,22.69503568,17.79952308,55.02159497,14.60853438,-12.0949174,8.485999663,-3.94,1.06,-1.73,4.75,12.68,5.91,53.7,-31,0.000648874,14.12355601,7924.767993,7666.65627,12084.66928,17561.63348,1.901224167,0.002427817,82393.5751,3/10/20,,
KXMR,28.46,-80.55,14935,2020,3,11,10,0,TRUE,16.4,48999.3,31,27.50374721,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.17533952,,,,,,-0.001749125,,3/11/20,,
KXMR,28.4666666,-80.55,5,2020,3,12,10,0,TRUE,16.4,324803.2,123,0,-0.001410474,-0.001540842,8.590726727,25.5,16.90927327,40.5,20.6,10.6,1.4,-10.9,12.2436919,70.24025352,27.53407212,17.69265812,70.97031155,9.74134314,7.307981189,5.527018811,5.03,-0.44,5.09,-10.92,24.74,-24.74,44.52,-37.36,0.001329441,-1.31404548,8390.959278,,11032.11399,18609.25256,,0,0,3/12/20,,
KXMR,28.46,-80.55,15545,2020,3,13,10,0,TRUE,16.4,51000.7,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45160633,,,,,,0,,3/13/20,,
KXMR,28.46,-80.55,15545,2020,3,14,10,0,TRUE,16.4,51000.7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.47668565,,,,,,0,,3/14/20,,
KXMR,28.4666666,-80.55,5,2020,3,15,10,0,TRUE,16.4,206692.9,112,0,-0.001885943,-0.001543737,10.78430752,4.5,-6.284307524,27.8,21.4,14.6,9.4,-7.3,10.71794105,38.89714605,25.89404717,29.83379218,41.71608008,4.799380255,-1.190225389,-0.652108054,-5.45,-14.98,2.53,-4.38,23.56,-8.58,42.38,-15.42,0.001329441,-7.147485905,9656.945995,,14489.74352,20413.70036,,0,0,3/15/20,,
KXMR,28.4666666,-80.55,5,2020,3,16,10,0,TRUE,16.4,321522.3,143,0,-0.002190112,-0.001678383,5.570073601,-0.9,-6.470073601,41.4,21.6,13.4,9,-10.3,14.44676113,57.61337862,32.92366084,43.00389386,59.47480367,7.27640757,-5.406912596,-3.318238617,-9.62,-11.47,11.47,-9.62,23.83,-19.99,39.9,-23.03,0.002010008,9.54603182,9382.401048,,14465.3099,19106.95599,,0,0,3/16/20,,
KXMR,28.4666666,-80.55,5,2020,3,17,10,0,TRUE,16.4,324803.2,142,-76.87978836,-0.002009296,-0.001694515,-0.116516386,0.7,0.816516386,38.8,21.6,13.8,7.6,-10.1,18.85462629,64.79641587,30.41540769,20.57577431,65.56348819,11.60112696,-8.826138861,6.225204795,-5.13,7.32,16.07,5.85,32.92,-2.88,36.37,-6.41,-0.00016347,3.586094506,10306.33277,31643.01419,14722.36612,19250.76615,0.433129887,-0.001723114,914191.5116,3/17/20,,
KXMR,28.4666666,-80.55,5,2020,3,18,10,0,TRUE,16.4,196850.4,90,0,-0.001987332,-0.001709093,6.511979312,17.7,11.18802069,40.2,22,13.6,7,-10.5,13.6003908,55.55035734,28.97108019,25.68422212,57.13527674,8.306919476,-6.612490855,2.158425341,-7.49,-2.73,15.4,-4.13,25.16,-6.74,46.33,8.17,0.001653044,-8.245923481,9353.211769,,14930.12746,19124.28237,,0,0,3/18/20,,
KXMR,28.4666666,-80.55,5,2020,3,19,10,0,TRUE,16.4,324803.2,148,-127.1417768,-0.002032757,-0.001819173,-1.235644167,7.9,9.135644167,40.4,22,15.2,7.4,-10.5,19.29565502,49.56666508,27.05121167,15.75824535,51.52834813,13.95438741,-7.662949271,10.99828084,-7.97,0,0.82,-1.76,10.7,-2.87,16.12,-19.21,0.000842369,13.10964553,10228.50379,35515.70455,14753.26347,19135.0892,0.385048369,-0.010417398,-293391.8052,3/19/20,,
KXMR,28.4666666,-80.55,5,2020,3,20,10,0,TRUE,16.4,321522.3,131,-408.3433938,-0.001885244,-0.001740305,1.196350623,-2.7,-3.896350623,28.4,22,16.6,8.6,-8.1,18.67851609,41.57263894,24.93597875,19.66300883,43.85895925,16.81337403,-10.07857072,13.82791653,-7.47,10.67,-4.75,1.73,-3.39,-9.32,2.77,-15.7,0.001654712,-1.237774215,9526.242682,30055.60486,16013.2753,20312.64132,0.499760951,0.003158981,-479694.7251,3/20/20,,
KXMR,28.4666666,-80.55,5,2020,3,21,10,0,TRUE,16.4,324803.2,122,-242.4171107,-0.002019963,-0.001501443,0.56956062,4.4,3.83043938,39.9,21.6,12.8,9.4,-8.5,19.58812997,54.50148663,28.97252734,16.12919021,56.75994853,9.953664384,-3.056537313,9.285837479,-6.11,5.12,5.82,1.56,19.73,-7.18,21.22,5.69,0.000682235,-6.046058666,10173.68866,33438.7414,15770.5733,20086.99582,0.43848464,0.009160425,-690702.525,3/21/20,,
KXMR,28.4666666,-80.55,5,2020,3,22,10,0,TRUE,16.4,321522.3,134,1.444519274,-0.002074318,-0.001594142,3.825977027,6.5,2.674022973,43.4,21,12.6,8.4,-9.9,15.99054212,63.64416165,30.16102366,22.56175604,65.2217887,5.911430586,-3.160642477,3.178816578,-6.34,-2.96,2.89,-2.89,21.88,1.91,20.79,-9.69,0.001491243,-0.061510238,9535.135837,7305.470466,14996.06347,19352.65966,3.385360805,-5.55E-07,1882.941829,3/22/20,,
KXMR,28.4666666,-80.55,5,2020,3,23,10,0,TRUE,16.4,321522.3,139,870.0107472,-0.002167416,-0.001664993,-3.642095359,6.2,9.842095359,44.3,21.4,12.4,8,-11.1,20.45177952,60.36369127,29.77815264,25.90792858,61.78904331,11.15959142,-0.416862941,8.887152362,-10.91,-1.92,4.96,8.59,21.88,-1.91,28.31,-28.31,0.000518766,-6.250568749,9016.406608,,14787.45911,18797.33843,,-0.033987887,3259982.806,3/23/20,,
KXMR,28.4666666,-80.55,5,2020,3,24,10,0,TRUE,16.4,324803.2,127,0,-0.002115724,-0.001561446,5.085650803,8.8,3.714349197,40.9,21.2,13,9.6,-9.1,15.56277846,56.97140823,32.82354839,34.90400621,58.63385433,9.582805721,3.63178382,8.676536804,-0.36,4.07,15.5,7.23,22.56,-13.02,36.61,-43.63,0.000682235,4.116925911,10629.50867,,14427.72825,19729.02247,,0,0,3/24/20,,
KXMR,28.4666666,-80.55,5,2020,3,25,10,0,TRUE,16.4,324803.2,123,57.80273612,-0.002228864,-0.001573025,-1.439183932,-3.6,-2.160816068,40.9,20.6,12.8,10.2,-9.5,20.05295235,51.86586719,26.31559395,22.55157257,53.35163525,24.35292582,23.40536969,7.812906167,21.72,12.54,32.92,2.88,57.9,-5.07,75.48,-52.85,0.003988324,52.09732224,8942.32426,32114.14742,14927.55418,19335.08373,0.451809608,0.018821049,28172.14412,3/25/20,,
KXMR,28.4666666,-80.55,5,2020,3,26,10,0,TRUE,16.4,301837.3,119,3.664832029,-0.001825217,-0.001509606,0.393309418,-7.3,-7.693309418,38.6,21.4,14.6,9.4,-6.9,19.63499634,57.78087366,28.07888178,8.804602747,58.92681995,16.95778008,9.015013245,-13.2687798,2.87,-10.7,11.62,-13.85,29.69,-29.69,42.48,-50.63,0,40.51575193,8472.487898,38090.57902,16520.09666,20840.81662,0.38157922,0.000928021,inf,3/26/20,,
KXMR,28.4666666,-80.55,5,2020,3,27,10,0,TRUE,16.4,321522.3,111,-56.66712161,-0.001966814,-0.00142142,1.240648995,5.7,4.459351005,35.6,22.6,14.4,11.6,-5.9,20.26384192,49.72427596,28.45006363,21.17773424,51.08849717,8.130495268,2.652716497,3.470875864,7.22,-3.37,-7.85,-21.55,20.62,-24.57,43.11,-51.37,0.000355296,9.531322116,11373.19326,37324.25105,15406.37211,20962.0377,0.390857459,-0.003375704,-310029.2224,3/27/20,,
KXMR,28.4666666,-80.55,5,2020,3,28,10,0,TRUE,16.4,324803.2,119,0,-0.002197264,-0.002118706,5.491613057,-14.3,-19.79161306,17.6,21.8,22.4,11.6,-7.9,13.35264625,32.39802378,23.50347351,27.35198257,34.93161319,6.991566303,1.309872549,6.409718954,-1.73,4.75,-3.84,-1.4,0,-7.97,24.08,-34.39,0.000356964,-6.017006384,11259.8238,,15509.83064,20495.25677,,0,0,3/28/20,,
KXMR,28.4666666,-80.55,5,2020,3,29,10,0,TRUE,16.4,324803.2,122,0,-0.002041021,-0.002051606,7.441746412,4.5,-2.941746412,30.6,21.6,22.2,11,-7.1,12.65531734,28.08178881,20.52436437,19.88145427,30.99320078,9.506538342,1.842358521,9.261607785,3.62,13.52,-4.45,12.24,7.47,10.67,28.85,-2.52,0.002173478,5.494500069,12014.83102,,15015.31107,21240.6881,,0,0,3/29/20,,
KXMR,28.4666666,-80.55,5,2020,3,30,10,0,TRUE,16.4,324803.2,124,0,-0.001863357,-0.001987979,4.666843812,4.1,-0.566843812,30.6,21.4,20.8,9,-7.5,15.16508694,37.5318763,24.59868721,12.75314583,40.426535,9.2500917,6.05035269,6.816204068,4.12,11.33,3.14,17.8,24.98,2.19,47.28,-8.34,0.001848207,-4.986062002,10896.45424,,15381.64041,20973.07728,,0,0,3/30/20,,
KXMR,28.4666666,-80.55,5,2020,3,31,10,0,TRUE,16.4,324803.2,122,100.899151,-0.001745898,-0.001538755,0.028468629,15.2,15.17153137,41.1,22.4,15,8.6,-6.9,19.88934719,53.65716122,30.2053963,12.28313991,54.78977034,14.88258522,11.36334924,8.937745227,3.87,14.46,22.65,8.24,39.43,-6.95,61.07,-10.77,0.00333945,11.32640813,10543.29061,34688.61728,15134.15675,20769.8401,0.38120179,0.007142656,58731.96342,3/31/20,,
KXMR,28.4666666,-80.55,5,2020,4,1,10,0,TRUE,16.4,318241.5,117,0.103257044,-0.001956601,-0.00150667,5.704843745,-29.53,-35.23484374,22.6,18.2,12.6,8.6,-8.7,15.45384531,38.35843913,15.63863544,1.985598579,39.22031547,27.37024098,24.565801,-11.09803846,35.67,-9.56,49.96,0,54.04,0,97.6,-8.54,0.006517098,-79.38687238,6845.957736,3484.775745,14946.41343,19648.85426,6.774274458,-5.12E-05,30.79834342,4/1/20,,
KXMR,28.466667,-80.55,5,2020,4,2,10,0,TRUE,16.4,324803.2,130,0,-0.00135189,-0.00118929,15.58887121,-20.7,-36.28887121,12.4,18,9.6,4.8,-7.1,8.15794454,37.83569471,15.54483008,15.23431735,38.62079608,12.40658825,-2.224131757,-10.93479054,6.53,-4.57,28.13,-10.24,51.62,-24.07,83.85,-14.78,0.001329441,-2.793373173,5331.081163,,14433.4717,20539.99358,,0,0,4/2/20,,
KXMR,28.466667,-80.55,5,2020,4,3,10,0,TRUE,16.4,324803.2,122,0,-0.001659632,-0.001521143,17.84268014,-9.1,-26.94268014,20.6,19,11.6,4.8,-9.7,4.22261298,32.55232969,18.08600761,30.4882151,34.26103303,6.405612508,0.847000336,-4.932843467,7.97,0,14.38,-20.54,38.05,-17.74,89.94,-24.1,0.000680567,4.579342317,6935.616679,,12399.38797,19174.9918,,0,0,4/3/20,,
KXMR,28.466667,-80.55,5,2020,4,4,10,0,TRUE,16.4,318241.5,133,0,-0.001826732,-0.001823651,12.04129513,13.3,1.25870487,37,21,13.8,4.2,-11.7,7.333568329,37.98143681,23.56326766,58.62192103,39.23854873,6.361905527,1.822633333,-2.537743333,7.49,-2.73,16.5,-9.52,38.05,-17.74,61.19,-22.27,0,19.9761733,8362.010253,,12009.14656,18193.07801,,0,,4/4/20,,
KXMR,28.466667,-80.55,5,2020,4,5,10,0,TRUE,16.4,324803.2,125,90.34961781,-0.001630007,-0.001701242,-0.403818828,26.4,26.80381883,43.7,21.4,13.6,4,-10.3,17.77894068,69.54338453,39.17324703,82.45018655,69.769383,8.162748312,8.122366057,-0.175612313,7.97,0,15.7,-2.77,47.28,-8.34,94.07,-34.24,0.000680567,-5.646437024,10763.36176,19653.20498,12267.06076,18832.95898,0.541318927,-0.003188459,258057.9469,4/5/20,,
KXMR,28.466667,-80.55,5,2020,4,6,10,0,TRUE,16.4,311679.8,116,76.68742375,-0.001285164,-0.001387719,3.383017452,27.2,23.81698255,36.4,20.8,11.2,3,-8.3,16.8756565,84.15956436,34.55891455,42.12031071,83.65159558,14.3589824,-13.756937,2.303480228,-10.04,-4.68,4.62,3.87,48.09,-22.43,72.33,-26.33,0,-8.815794689,10865.39794,12757.58507,12388.45184,20114.29015,0.965438451,-0.004225379,inf,4/6/20,,
KXMR,28.466667,-80.55,5,2020,4,7,10,0,TRUE,16.4,324803.2,121,0,-0.001872375,-0.001566166,8.662234105,19.7,11.03776589,39.2,21.6,12.6,7,-9.5,12.90609454,57.02821594,34.28284851,68.34180819,58.03422284,5.176535296,-0.009180819,1.092687313,5.36,-4.5,22.56,-13.02,51.18,-29.55,63.06,-44.15,0.000518766,-2.219111288,8224.734619,,13777.5595,19479.9875,,0,0,4/7/20,,
KXMR,28.466667,-80.55,5,2020,4,8,10,0,TRUE,16.4,324803.2,152,-34.7713186,-0.001935418,-0.001572297,-0.806690582,26.9,27.70669058,42,21.6,14.2,9,-8.1,20.31148413,72.50265944,39.52063249,44.01942927,73.13565136,19.41110917,16.44272202,8.543583691,25.08,0,22.93,-16.06,38.53,-26.98,67.96,-11.98,0.003341118,42.87164479,12052.79151,29915.16639,14500.21919,20549.66753,0.459125588,-0.009316898,-20229.78616,4/8/20,,
KXMR,28.466667,-80.55,5,2020,4,9,10,0,TRUE,16.4,324803.2,128,775.5957484,-0.001754978,-0.001838521,-2.379609747,29.1,31.47960975,43.2,22.2,18,7.4,-8.1,21.29705947,71.44590313,42.60973912,60.12417249,71.92925241,28.29143452,28.37884249,-0.078503782,33.8,-9.06,26.3,-9.57,58.02,-15.55,79.81,-37.21,0.003696414,18.53902045,12909.46913,39999.68696,14514.2099,20264.53159,0.351834719,0.089867409,407865.2872,4/9/20,,
KXMR,28.466667,-80.55,5,2020,4,10,10,0,TRUE,16.4,324803.2,149,926.7110328,-0.001987332,-0.002111566,-4.925222413,21.3,26.22522241,42.8,22.2,19.4,7,-10.5,21.31976022,44.57458251,31.50818764,63.2573718,45.58567479,20.41886371,20.27115145,0.271578515,18.76,3.31,28.96,0,57.24,10.09,83.97,0,0.002333611,-27.77421364,12337.95623,39180.33957,14433.7275,18360.75237,0.353610164,-0.160866689,771929.6099,4/10/20,,
KXMR,28.466667,-80.55,5,2020,4,11,10,0,TRUE,16.4,324803.2,138,0,-0.001518861,-0.001388367,5.942268273,22.8,16.85773173,38.1,21,10.2,4,-9.3,12.96004798,62.59876286,27.44758611,33.66894669,62.29897656,11.66925546,-5.856190635,-3.102931438,11.64,3.12,28.92,-7.75,52.26,-9.21,99.54,-17.55,0.003145955,2.348184902,10866.84443,,13800.10392,19349.80671,,0,0,4/11/20,,
KXMR,28.466667,-80.55,5,2020,4,12,10,0,TRUE,16.4,324803.2,150,1414.442898,-0.00169523,-0.001592661,-3.012631294,30.3,33.31263129,44.4,22.6,14.4,6.8,-8.1,21.58477916,75.93126193,42.9931838,60.24906578,76.51444433,20.876753,-7.098995373,17.67782056,2.09,11.87,31.05,-11.3,41.35,-7.29,78,-28.39,0.000487073,48.35946665,12654.49989,38816.01642,13329.04343,19960.0528,0.326461038,0.427510651,5644866.158,4/12/20,,
KXMR,28.466667,-80.55,5,2020,4,13,10,0,TRUE,16.4,324803.2,148,1682.378302,-0.002335935,-0.001971657,-7.715315904,12.9,20.6153159,54,24.4,18,10.6,-10.1,23.28782514,59.55350543,39.26933291,34.5695311,60.76518614,37.82685557,9.316073298,36.84242637,17.74,38.05,27.55,23.12,36.8,9.86,82.7,-14.58,0.00483236,98.98482032,10308.65089,,15456.844,19288.29271,,1.040811962,676746.8522,4/13/20,,
KXMR,28.466667,-80.55,5,2020,4,14,10,0,TRUE,16.4,324803.2,138,1131.146892,-0.002184419,-0.001978032,-5.533771522,6.1,11.63377152,44.2,24.4,18,9.2,-10.1,21.6796499,41.78090884,29.21758392,21.9869985,43.85402557,13.91327743,7.075191866,11.78790751,12.21,10.25,19.21,16.12,40.56,10.87,86.75,-7.59,0.001329441,13.31703183,9951.044426,,15348.92746,19281.31441,,0.094146995,1653909.594,4/14/20,,
KXMR,28.466667,-80.55,5,2020,4,15,10,0,TRUE,16.4,324803.2,130,2511.069817,-0.001617906,-0.001670233,-4.94330321,16.8,21.74330321,43.3,24.4,17.2,7.8,-6.5,24.07837322,59.49079764,35.17787648,17.0132345,60.74405272,25.96599494,15.75076759,20.88508711,19.95,16.74,22.56,13.02,45.37,8,67.78,-5.93,0.00217181,18.61115149,10104.11456,,15035.88885,20797.25559,,0.29208688,2247495.778,4/15/20,,
KXMR,28.466667,-80.55,5,2020,4,16,10,0,TRUE,16.4,324803.2,136,-4.872210715,-0.001778944,-0.001548392,-0.379847039,32,32.37984704,42.2,20.8,13.6,7.4,-8.3,20.05543431,86.53827974,45.48090216,68.30292563,86.59238181,15.73584102,11.50622926,-1.278701062,26.93,15.55,38.68,10.36,54.8,4.79,87.68,15.46,0.003826522,-79.9448935,12665.11534,33132.8362,14500.80806,20465.46982,0.423809783,0.002434427,-2475.048594,4/16/20,,
KXMR,28.466667,-80.55,5,2020,4,17,10,0,TRUE,16.4,314960.6,126,37.37702613,-0.001730404,-0.001479749,1.563321183,4.2,2.636678817,40.9,21.2,12.2,6.6,-8.7,17.6370799,76.89377488,31.42130392,8.905931998,76.7841941,14.91796057,-11.01451419,3.059736227,4.01,5.73,24.49,-11.42,53.83,-4.71,89.94,-24.1,0.000356964,16.88406161,9624.216454,9578.048161,14625.39826,19732.5455,1.665864065,0.003944225,203536.3827,4/17/20,,
KXMR,28.466667,-80.55,5,2020,4,18,10,0,TRUE,16.4,321522.3,134,1632.822529,-0.001889443,-0.001852609,-5.329852489,33.2,38.52985249,47.6,21.8,16.8,7.2,-9.5,22.85109439,69.46156621,39.43479046,26.45633597,70.5784656,15.55001419,13.6738244,7.068339362,19.86,11.47,33.8,-9.06,35.82,-3.13,90.63,7.93,0.002658882,33.16088344,11096.46487,40398.13793,15472.44144,19474.65614,0.38039682,0.338411485,1193718.015,4/18/20,,
KXMR,28.466667,-80.55,5,2020,4,19,10,0,TRUE,16.4,219816.3,81,508.6294321,-0.001987332,-0.001911613,-2.606690582,28.3,30.90669058,48.2,22.2,17.2,7.6,-9.9,19.46546368,59.94960751,40.66138436,71.8612336,60.96836924,7.676162607,6.868097272,-0.29912422,9.08,-6.36,20.79,-9.69,48.24,-8.51,79.11,0,0.002692244,13.05006968,11506.66362,35237.17855,13699.48788,19259.41751,0.317766076,0.04148531,367239.2045,4/19/20,,
KXMR,28.466667,-80.55,5,2020,4,20,10,0,TRUE,16.4,311679.8,131,2916.551511,-0.00211337,-0.001850898,-7.590634324,25.8,33.39063432,50.5,25,16.6,9,-9.7,22.562656,76.60722627,43.0734642,26.68450655,76.76746054,38.11645914,26.74378405,27.28644897,28.31,28.31,39.16,32.86,59.9,27.93,53.22,-9.38,0.004668891,90.69444958,11094.57572,,14909.59511,19177.11736,,1.653218962,1214277.181,4/20/20,,
KXMR,28.466667,-80.55,5,2020,4,21,10,0,TRUE,16.4,324803.2,128,-21.21061297,-0.001724421,-0.001842315,0.539913462,-11.5,-12.03991346,29.8,19.4,15.6,4.8,-10.3,17.85268811,36.28423427,20.87766784,17.01320494,38.13054103,12.23058435,7.684659129,-7.136050881,26.61,-4.69,35.41,6.24,70.68,-6.18,105.73,-9.25,0.004150125,4.181716898,7792.832257,17713.36396,13343.48542,18793.47173,0.711944755,-0.000554355,-9934.680954,4/21/20,,
KXMR,28.466667,-80.55,5,2020,4,22,10,0,TRUE,16.4,321522.3,115,0,-0.001977884,-0.001746398,8.754225317,-26.3,-35.05422532,29,19.6,13.2,6,-11.3,10.21263395,29.68923813,15.22123691,8.350477521,31.7217144,17.75073826,7.094871624,-16.13781927,12.21,-10.25,33.84,-19.54,58.27,-21.21,110.22,-29.53,0.002497081,-11.36880849,7773.219505,,12868.69074,18368.89645,,0,0,4/22/20,,
KXMR,28.466667,-80.55,5,2020,4,23,10,0,TRUE,16.4,314960.6,118,20.6005569,-0.001822912,-0.001884269,-0.302224172,11.5,11.80222417,32.4,23.4,16.8,6.2,-9.9,15.31617952,47.36345488,29.90958732,49.57173565,48.23820553,18.03608627,-8.890556841,15.24083443,0,11.08,9.62,11.47,50.35,-8.88,66.81,-5.84,0.000680567,3.820205997,10698.94771,21678.30741,14951.88149,19235.01811,0.542950744,0.000491865,58839.62267,4/23/20,,
KXMR,28.466667,-80.55,5,2020,4,24,0,0,TRUE,16.4,318241.5,125,807.1781496,-0.00211337,-0.001921274,-4.797723213,21,25.79772321,51.7,24.8,17.6,9,-9.7,19.229881,71.8134912,41.38717692,32.33849603,71.97027462,30.24262865,8.292604918,27.02511311,26.06,21.87,30.83,14.38,39.16,32.86,72.94,12.86,0.004150125,175.9246046,10570.00176,,15354.97615,19287.64826,,0.887515605,378068.1586,4/24/20,,
KXMR,28.466667,-80.55,5,2020,4,25,10,0,TRUE,16.4,318241.5,130,64.55243683,-0.001708419,-0.001784229,-0.008883893,32.9,32.90888389,44.6,20.4,16.6,6.4,-8.7,19.8159031,71.28085466,37.12643129,26.54658053,72.04260235,27.21790035,22.40295087,12.64327893,29.07,13.55,38.48,6.78,35.82,3.13,73.46,34.26,0.00483236,-124.3347483,12402.67279,28155.57046,14488.18944,19701.65185,0.49965214,-0.050163194,25966.60833,4/25/20,,
KXMR,28.466667,-80.55,5,2020,4,26,10,0,TRUE,16.4,324803.2,121,2558.531256,-0.001922777,-0.001974442,-6.612685116,22.5,29.11268512,49.8,24,17.6,6.6,-10.3,22.48971821,56.99174142,33.55878459,15.93726043,58.41559319,19.69904296,19.13499342,4.955195724,20.87,12.05,14.45,6.74,45.44,12.18,66.4,46.49,0.003014178,-4.658147057,10216.54515,,14488.27032,19077.14722,,-0.074487593,1649998.903,4/26/20,,
KXMR,28.466667,-80.55,5,2020,4,27,10,0,TRUE,16.4,308399,115,0,-0.001906427,-0.001955213,7.960486081,-8.7,-16.66048608,16,17.6,15.8,5,-11.7,8.024638805,39.62077697,17.3467123,17.24858075,40.86712139,24.28698092,16.73617618,-14.5378712,27.88,2.44,39.62,10.62,49.77,-4.35,61.07,-10.77,0.004668891,-58.99079466,9999.881848,,13606.60843,18316.68421,,0,0,4/27/20,,
KXMR,28.466667,-80.55,5,2020,4,28,11,0,TRUE,16.4,324803.2,126,0.004744455,-0.001652805,-0.00167277,6.783523585,-23.75,-30.53352358,5.35,20.2,13.4,4.4,-10.1,13.10242964,34.607731,15.68573037,8.845501051,36.04438838,10.74871243,-9.833642761,-2.195160858,-12.24,-4.45,8.37,-9.98,27.22,-9.91,63.71,5.57,0.001005838,22.33698913,8020.378509,3928.550375,13807.08918,19107.10742,13.23165062,6.62E-07,9.168959769,4/28/20,,
